Sample	BioSample	BioProject	MLST2	Amikacin call	Amikacin MIC	Gentamicin call	Gentamicin MIC	Tobramycin call	Tobramycin MIC	Ampicillin call	Ampicillin MIC	Amoxicillin-clavulanate call	Amoxicillin-clavulanate MIC	Piperacillin-tazobactam call	Piperacillin-tazobactam MIC	Cafazolin call	Cafazolin MIC	Cefepime call	Cefepime MIC	Ceftazidime call	Ceftazidime MIC	Ceftriaxone call	Ceftriaxone MIC	Ertapenem call	Ertapenem MIC	Imipenem call	Imipenem MIC	Meropenem call	Meropenem MIC	Aztreonam call	Aztreonam MIC	Ciprofloxacin call	Ciprofloxacin MIC	Levofloxacin call	Levofloxacin MIC	Trimethoprim-sulfamethoxazole call	Trimethoprim-sulfamethoxazole MIC	Tetracycline call	Tetracycline MIC
747903	SAMN26309229	PRJNA809394	1193	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	R	>2	R	>4	R	>2/38	R	>8
747911	SAMN26309230	PRJNA809394	1193	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	R	>2	R	>4	R	>2/38	R	>8
747929	SAMN26309228	PRJNA809394	1193	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	R	16	S	4	R	>32	S	²0.25	S	²0.25	S	²0.25	I	8	R	>2	R	>4	R	>2/38	R	>8
792903	SAMN26309248	PRJNA809394	1193	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	R	>16	R	16	R	16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	R	>2	R	>4	R	>2/38	S	²2
807672	SAMN26305134	PRJNA809394	1193	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	R	>16	I	8	R	>32	S	²0.25	S	0.5	S	²0.25	R	16	R	>2	R	>4	R	>2/38	R	>8
766567	SAMN26305179	PRJNA809394	1938	S	²8	R	>8	R	>8	R	>16	R	>16/8	R	>64/4	R	>16	S	²1	R	>16	R	32	S	²0.25	S	²0.25	S	²0.25	I	8	S	²0.5	S	²1	S	²0.5/9.5	S	²2
730373	SAMN26308542	PRJNA809394	5584	S	²8	S	²2	I	8	R	>16	S	²4/2	S	²2/4	R	>16	R	16	I	8	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	S	1	S	²1	R	>2/38	R	>8
756469	SAMN26308415	PRJNA809394	7401	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	>16	S	2	S	²2	R	>32	S	²0.25	S	²0.25	S	²0.25	S	4	R	>2	R	>4	R	>2/38	R	>8
698990	SAMN26309385	PRJNA809394	10	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	S	²0.25	S	²0.25	I	8	R	>2	R	>4	S	²0.5/9.5	R	>8
836788	SAMN26308903	PRJNA809394	10	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	I	4	I	8	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	S	1	S	²1	R	>2/38	R	>8
697648	SAMN26308925	PRJNA809394	12	S	²8	S	²2	S	²2	R	>16	R	>16/8	R	>64/4	R	>16	R	>16	S	²2	S	²1	R	>1	S	²0.25	R	>8	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735945	SAMN26304957	PRJNA809394	31	S	²8	R	>8	I	8	R	>16	I	16/8	S	8/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
697808	SAMN26304472	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	R	>2	R	>4	R	>2/38	S	²2
698570	SAMN26304564	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	I	4	S	4	R	32	S	²0.25	S	²0.25	S	²0.25	R	16	S	²0.5	S	²1	R	>2/38	R	>8
730437	SAMN26308452	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	²2/4	R	>16	R	16	I	8	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	S	²0.5	S	²1	S	²0.5/9.5	R	>8
766307	SAMN26304843	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	>16	R	16	S	²2	R	>32	S	²0.25	S	²0.25	S	²0.25	S	4	R	>2	R	>4	S	²0.5/9.5	R	>8
766429	SAMN26304565	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	8/4	R	>16	I	8	R	16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	S	²0.5	S	²1	R	>2/38	R	>8
792735	SAMN26304845	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	I	4	S	²2	I	2	S	²0.25	S	0.5	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	S	²2
792769	SAMN26304846	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	I	8	I	8	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	S	1	S	²1	R	>2/38	R	>8
824384	SAMN26309343	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	>16	I	8	S	²2	R	>32	S	²0.25	S	²0.25	S	²0.25	S	4	R	>2	R	>4	S	²0.5/9.5	R	>8
836608	SAMN26305042	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	²2/4	R	>16	S	²1	I	8	R	8	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
836964	SAMN26309346	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	>16	I	8	S	²2	R	>32	S	²0.25	S	0.5	S	²0.25	S	4	R	>2	R	>4	S	²0.5/9.5	R	>8
836980	SAMN26304849	PRJNA809394	58	S	²8	S	²2	R	>8	R	>16	I	16/8	S	16/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	R	>8
766559	SAMN26308407	PRJNA809394	69	S	²8	S	²2	I	8	R	>16	S	8/4	S	²2/4	R	>16	I	8	S	²2	R	>32	S	²0.25	S	²0.25	S	²0.25	S	4	S	1	S	²1	R	>2/38	R	>8
708975	SAMN26309024	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	I	16/8	R	>64/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
709751	SAMN26309031	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	I	16/8	R	>64/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
824246	SAMN26308605	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	I	4	S	4	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	S	²0.5	S	²1	R	>2/38	R	>8
836616	SAMN26309012	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	I	16/8	R	>64/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
836884	SAMN26308606	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	I	4	S	4	R	>32	S	²0.25	S	²0.25	S	²0.25	I	8	S	²0.5	S	²1	R	>2/38	R	>8
756371	SAMN26309410	PRJNA809394	83	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	²2/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	I	2	S	²0.25	R	>16	S	²0.5	S	²1	S	²0.5/9.5	S	²2
766517	SAMN26305011	PRJNA809394	83	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	I	2	S	²0.25	R	>16	S	1	S	²1	S	²0.5/9.5	S	²2
792945	SAMN26305188	PRJNA809394	83	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	I	2	S	²0.25	R	>16	S	1	S	²1	S	²0.5/9.5	S	²2
824422	SAMN26304585	PRJNA809394	88	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	I	8	S	²1	S	²0.25	S	²0.25	S	²0.25	I	8	S	²0.5	S	²1	S	²0.5/9.5	R	>8
709899	SAMN26308800	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
730479	SAMN26308817	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	I	8	S	²1	R	>1	S	²0.25	I	2	S	4	R	>2	R	>4	S	²0.5/9.5	S	²2
730495	SAMN26308818	PRJNA809394	131	S	²8	S	²2	R	>8	R	>16	I	16/8	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	R	>8
735147	SAMN26308808	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
749049	SAMN26304499	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
750377	SAMN26304758	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	²2/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
756275	SAMN26308477	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	8/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	1	S	²1	R	>2/38	R	>8
766349	SAMN26304759	PRJNA809394	131	S	²8	R	>8	R	>8	R	>16	S	8/4	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
766399	SAMN26304760	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	I	32/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
771833	SAMN26305190	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	R	>16	R	16	R	>32	S	²0.25	S	0.5	S	²0.25	R	>16	S	1	S	²1	S	²0.5/9.5	R	>8
780307	SAMN26308778	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	8/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
780373	SAMN26308883	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	I	4	S	4	R	>32	S	²0.25	S	²0.25	S	²0.25	I	8	R	>2	R	>4	S	²0.5/9.5	R	>8
792719	SAMN26308779	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
792785	SAMN26308865	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	16/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
792899	SAMN26308780	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	²2/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
807614	SAMN26305032	PRJNA809394	131	S	²8	R	>8	R	>8	R	>16	I	16/8	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	R	>8
807702	SAMN26304536	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	R	16	S	²2	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	R	>2	R	>4	S	²0.5/9.5	R	>8
807778	SAMN26304540	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	²2/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
824318	SAMN26305033	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
824406	SAMN26304754	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
836770	SAMN26308770	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
836876	SAMN26304906	PRJNA809394	131	S	²8	R	>8	R	>8	R	>16	I	16/8	S	16/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	S	²2
704945	SAMN26308992	PRJNA809394	156	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	S	1	S	²1	R	>2/38	R	>8
748003	SAMN26308413	PRJNA809394	394	S	²8	S	²2	S	²2	R	>16	R	>16/8	R	>64/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	R	>8
756443	SAMN26304810	PRJNA809394	404	S	²8	R	>8	I	8	R	>16	R	>16/8	S	²2/4	R	>16	S	²1	I	8	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
792849	SAMN26308755	PRJNA809394	450	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
704979	SAMN26304542	PRJNA809394	636	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	R	>16	I	8	I	8	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	S	²0.5	S	²1	R	>2/38	R	>8
824334	SAMN26305208	PRJNA809394	648	S	²8	R	>8	R	>8	R	>16	I	16/8	R	>64/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
780381	SAMN26304708	PRJNA809394	676	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	R	>16	R	>32	R	>1	S	0.5	S	²0.25	R	16	S	²0.5	S	²1	S	²0.5/9.5	S	²2
709689	SAMN26309219	PRJNA809394	1193	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
807664	SAMN26304528	PRJNA809394	1193	S	²8	R	>8	S	4	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
766453	SAMN26308416	PRJNA809394	7401	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	I	8	S	4	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	S	²0.5	S	²1	R	>2/38	R	>8
836632	SAMN26308456	PRJNA809394	8881	S	²8	S	²2	R	>8	R	>16	S	8/4	S	²2/4	R	>16	R	16	R	16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	R	>2	R	>4	S	²0.5/9.5	S	²2
730307	SAMN26305209	PRJNA809394	Novel	S	²8	S	²2	R	>8	R	>16	I	16/8	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
709201	SAMN26308928	PRJNA809394	12	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	S	²2	R	16	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
735403	SAMN26304766	PRJNA809394	12	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
792911	SAMN26308911	PRJNA809394	12	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
730411	SAMN26305202	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	I	4	S	²2	R	>32	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	S	²2
735293	SAMN26305165	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	R	>16/8	I	64/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	S	²0.5/9.5	R	>8
735777	SAMN26309349	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
780323	SAMN26309351	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	R	>8
836586	SAMN26304588	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	R	>16	R	32	S	²0.25	S	0.5	S	²0.25	I	8	S	²0.5	S	²1	S	²0.5/9.5	S	²2
836930	SAMN26305201	PRJNA809394	38	S	²8	R	>8	I	8	R	>16	S	8/4	S	8/4	R	>16	S	²1	S	²2	S	²1	I	1	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
704987	SAMN26308402	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	>16	R	>16	R	>16	R	>32	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
709429	SAMN26308405	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	I	64/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
730487	SAMN26308429	PRJNA809394	69	S	²8	R	>8	I	8	R	>16	R	>16/8	S	²2/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	S	2	S	1/19'	S	²2
780189	SAMN26308419	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
792663	SAMN26308420	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
792671	SAMN26308421	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
792815	SAMN26308422	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
792937	SAMN26308423	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
824300	SAMN26308424	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
824456	SAMN26308425	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
836690	SAMN26308410	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
697954	SAMN26304435	PRJNA809394	70	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	R	>16	R	>32	S	²0.25	S	²0.25	S	²0.25	R	16	S	²0.5	S	²1	S	²0.5/9.5	S	²2
699268	SAMN26304436	PRJNA809394	70	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	R	>16	R	32	S	²0.25	S	0.5	S	²0.25	R	>16	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735655	SAMN26304513	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
750159	SAMN26304936	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
758021	SAMN26304905	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	R	>16/8	R	>64/4	I	4	I	4	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
807630	SAMN26309057	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	I	16/8	I	32/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
807420	SAMN26309134	PRJNA809394	127	S	²8	R	>8	R	>8	R	>16	I	16/8	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
698852	SAMN26304755	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	I	16/8	S	16/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
704873	SAMN26304558	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	>16	R	>16	I	8	R	>32	S	²0.25	S	²0.25	S	²0.25	R	>16	R	>2	R	>4	S	²0.5/9.5	S	²2
704899	SAMN26308783	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	R	>16/8	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
704995	SAMN26304559	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
730323	SAMN26304551	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
734829	SAMN26308462	PRJNA809394	131	S	²8	R	>8	R	>8	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
756397	SAMN26304385	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	R	>8
771825	SAMN26308852	PRJNA809394	131	S	²8	S	²2	R	>8	R	>16	I	16/8	S	16/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
780083	SAMN26304907	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	R	>8
780113	SAMN26308851	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
780171	SAMN26308854	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	S	²2
780197	SAMN26308857	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
780219	SAMN26308482	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	R	>8
780243	SAMN26304553	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
780293	SAMN26305019	PRJNA809394	131	S	²8	R	>8	I	8	R	>16	S	²4/2	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	R	>8
792727	SAMN26308486	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	I	8	R	8	S	²0.25	S	²0.25	S	²0.25	S	4	S	1	S	²1	S	²0.5/9.5	R	>8
792777	SAMN26308864	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
